school_id,academic_year,grade_level,gender,student_count
SCH_0049,2024,10.0,M,85.0
SCH_0059,2023,2.0,F,20.0
SCH_0101,2021,1.0,M,121.0
SCH_0003,2024,5.0,Female,79.0
SCH_0099,2020,6.0,Male,
SCH_0034,2019,3.0,Male,
SCH_0052,2022,12.0,Female,
SCH_0036,2024,2.0,M,
SCH_0064,2022,9.0,Female,133.0
SCH_0016,2023,6.0,F,139.0
SCH_0047,2019,8.0,Male,116.0
SCH_0004,2024,2.0,F,135.0
SCH_0068,2021,5.0,Male,60.0
SCH_0110,2019,11.0,Female,
SCH_0074,2023,5.0,Female,
SCH_0035,2024,4.0,Female,
SCH_0067,2021,8.0,F,
SCH_0053,2022,12.0,Male,
SCH_0004,2021,7.0,Male,49.0
SCH_0119,2020,9.0,Male,
SCH_0035,2024,7.0,M,
SCH_0012,2021,8.0,Female,63.0
SCH_0066,2022,5.0,Male,
SCH_0066,2022,,M,
SCH_0059,2024,2.0,F,28.0
SCH_0110,2023,8.0,M,
SCH_0092,2021,8.0,Female,35.0
SCH_0018,2020,9.0,Male,95.0
SCH_0036,2023,8.0,Male,98.0
SCH_0082,2020,8.0,Male,
SCH_0092,2019,6.0,Male,
SCH_0068,2024,10.0,M,97.0
SCH_0005,2021,,Male,78.0
SCH_0111,2024,8.0,F,
SCH_0012,2023,3.0,Female,102.0
SCH_0016,2023,8.0,F,
SCH_0036,2022,8.0,Male,
SCH_0028,2021,5.0,M,
SCH_0065,2019,6.0,Female,79.0
SCH_0086,2020,4.0,Male,74.0
SCH_0097,2023,1.0,F,53.0
SCH_0103,2022,11.0,Female,95.0
SCH_0030,2023,9.0,Female,
SCH_0109,2022,1.0,M,
SCH_0115,2021,,Female,43.0
SCH_0053,2024,8.0,F,
SCH_0074,2021,12.0,F,75.0
SCH_0081,2022,3.0,Female,32.0
SCH_0091,2021,5.0,F,32.0
SCH_0111,2023,12.0,Female,
SCH_0059,2021,3.0,Female,
SCH_0043,2022,1.0,F,109.0
SCH_0114,2021,7.0,F,112.0
SCH_0060,2023,7.0,F,
SCH_0101,2021,12.0,F,
SCH_0039,2022,,F,
SCH_0108,2023,11.0,Female,
SCH_0070,2023,10.0,F,
SCH_0031,2020,,Male,
SCH_0058,2023,7.0,F,139.0
SCH_0080,2024,2.0,Female,22.0
SCH_0047,2022,,Female,
SCH_0034,2021,3.0,Male,70.0
SCH_0032,2021,10.0,M,37.0
SCH_0079,2021,2.0,F,130.0
SCH_0090,2020,12.0,Female,
SCH_0042,2022,6.0,Female,
SCH_0058,2019,5.0,M,132.0
SCH_0101,2023,1.0,M,50.0
SCH_0039,2023,10.0,F,
SCH_0106,2019,6.0,Female,133.0
SCH_0015,2019,9.0,M,
SCH_0012,2023,9.0,Male,
SCH_0070,2021,4.0,Female,113.0
SCH_0094,2022,11.0,Female,
SCH_0023,2019,5.0,F,80.0
SCH_0038,2021,11.0,M,103.0
SCH_0025,2023,3.0,Female,96.0
SCH_0102,2019,3.0,M,
SCH_0046,2024,9.0,Male,
SCH_0034,2021,12.0,F,63.0
SCH_0019,2021,12.0,M,
SCH_0109,2019,2.0,M,
SCH_0058,2020,1.0,M,77.0
SCH_0088,2023,4.0,Male,121.0
SCH_0063,2019,5.0,M,
SCH_0063,2023,8.0,M,
SCH_0019,2024,11.0,Male,42.0
SCH_0099,2024,5.0,M,
SCH_0055,2023,,Male,
SCH_0049,2021,,F,
SCH_0085,2024,12.0,Female,
SCH_0074,2024,2.0,M,
SCH_0113,2022,12.0,F,
SCH_0101,2022,4.0,M,
SCH_0046,2019,,M,
SCH_0069,2024,6.0,F,
SCH_0051,2024,5.0,M,
SCH_0118,2019,11.0,M,
SCH_0098,2019,7.0,Female,54.0
SCH_0033,2019,9.0,M,
SCH_0033,2020,9.0,M,44.0
SCH_0083,2021,4.0,M,
SCH_0114,2021,4.0,Female,
SCH_0066,2020,10.0,M,76.0
SCH_0090,2019,2.0,M,
SCH_0008,2023,4.0,F,
SCH_0074,2021,10.0,Female,
SCH_0056,2021,1.0,M,76.0
SCH_0043,2019,4.0,F,
SCH_0102,2019,7.0,M,23.0
SCH_0053,2020,8.0,Female,81.0
SCH_0039,2019,2.0,F,115.0
SCH_0042,2020,12.0,Female,31.0
SCH_0052,2020,11.0,M,
SCH_0052,2022,5.0,M,22.0
SCH_0092,2022,,F,94.0
SCH_0107,2020,1.0,Male,32.0
SCH_0009,2021,5.0,Female,124.0
SCH_0012,2021,5.0,Female,88.0
SCH_0081,2022,7.0,M,125.0
SCH_0016,2024,1.0,M,
SCH_0089,2020,4.0,Female,
SCH_0006,2021,10.0,M,78.0
SCH_0017,2020,8.0,Female,122.0
SCH_0019,2021,4.0,Female,
SCH_0091,2022,10.0,F,
SCH_0019,2023,5.0,M,81.0
SCH_0036,2021,8.0,M,
SCH_0091,2023,7.0,F,69.0
SCH_0023,2020,9.0,M,
SCH_0099,2022,10.0,Male,119.0
SCH_0101,2022,1.0,Female,
SCH_0115,2022,4.0,Female,74.0
SCH_0092,2024,4.0,M,23.0
SCH_0042,2023,8.0,F,
SCH_0062,2024,4.0,Female,
SCH_0055,2024,7.0,Male,130.0
SCH_0077,2019,12.0,F,
SCH_0053,2021,9.0,Male,70.0
SCH_0005,2020,4.0,M,
SCH_0059,2024,9.0,M,
SCH_0050,2020,10.0,F,
SCH_0102,2021,4.0,M,
SCH_0088,2022,3.0,Male,
SCH_0007,2021,11.0,F,
SCH_0077,2021,1.0,Male,52.0
SCH_0036,2020,,M,113.0
SCH_0096,2024,12.0,Male,
SCH_0098,2020,8.0,Female,135.0
SCH_0098,2019,10.0,Male,73.0
SCH_0101,2020,3.0,F,
SCH_0052,2019,4.0,Male,
SCH_0024,2019,11.0,Female,
SCH_0061,2021,12.0,M,126.0
SCH_0068,2021,8.0,F,
SCH_0087,2021,4.0,Female,77.0
SCH_0066,2021,2.0,Female,95.0
SCH_0049,2020,,F,120.0
SCH_0007,2019,,Female,
SCH_0003,2022,5.0,M,
SCH_0061,2020,12.0,M,47.0
SCH_0039,2023,9.0,M,
SCH_0020,2020,11.0,Male,105.0
SCH_0078,2022,8.0,Female,66.0
SCH_0052,2019,5.0,M,
SCH_0092,2024,10.0,Male,42.0
SCH_0114,2023,5.0,F,
SCH_0072,2020,2.0,Female,
SCH_0026,2019,,F,105.0
SCH_0088,2020,4.0,F,
SCH_0062,2019,1.0,Male,45.0
SCH_0118,2022,9.0,M,
SCH_0090,2019,9.0,M,
SCH_0115,2021,9.0,Male,20.0
SCH_0109,2023,12.0,M,23.0
SCH_0114,2021,7.0,F,105.0
SCH_0050,2019,11.0,Female,
SCH_0072,2021,12.0,F,117.0
SCH_0103,2022,9.0,Female,
SCH_0093,2023,5.0,Female,26.0
SCH_0002,2024,4.0,Male,
SCH_0002,2019,12.0,Female,
SCH_0069,2020,1.0,F,
SCH_0075,2022,,Male,
SCH_0090,2023,9.0,F,
SCH_0064,2020,11.0,F,
SCH_0033,2019,11.0,F,113.0
SCH_0047,2024,10.0,Male,
SCH_0081,2023,4.0,Female,114.0
SCH_0104,2022,3.0,F,
SCH_0084,2024,9.0,Female,124.0
SCH_0047,2019,2.0,M,
SCH_0112,2023,4.0,Female,41.0
SCH_0080,2019,11.0,M,
SCH_0055,2021,6.0,Female,36.0
SCH_0099,2020,9.0,M,97.0
SCH_0068,2022,7.0,Male,88.0
SCH_0034,2022,7.0,M,114.0
SCH_0055,2019,12.0,Male,
SCH_0021,2019,8.0,Female,
SCH_0102,2020,9.0,Male,81.0
SCH_0082,2019,12.0,M,
SCH_0027,2020,4.0,Male,
SCH_0078,2024,4.0,Male,49.0
SCH_0020,2019,3.0,M,103.0
SCH_0115,2019,4.0,M,26.0
SCH_0065,2019,1.0,M,
SCH_0073,2021,10.0,M,
SCH_0075,2020,1.0,Female,
SCH_0088,2021,8.0,Female,
SCH_0010,2024,2.0,Female,
SCH_0006,2024,7.0,Female,
SCH_0021,2024,10.0,F,
SCH_0006,2019,4.0,M,36.0
SCH_0015,2020,1.0,M,
SCH_0061,2022,3.0,F,
SCH_0058,2024,9.0,Female,23.0
SCH_0032,2021,1.0,F,80.0
SCH_0054,2020,1.0,Male,111.0
SCH_0074,2019,2.0,Female,111.0
SCH_0006,2020,12.0,F,57.0
SCH_0101,2019,6.0,M,139.0
SCH_0052,2022,11.0,M,
SCH_0119,2024,11.0,Male,23.0
SCH_0081,2019,9.0,Female,
SCH_0039,2021,6.0,M,
SCH_0039,2023,,F,55.0
SCH_0008,2019,12.0,Male,
SCH_0012,2020,7.0,Female,56.0
SCH_0062,2019,,Female,40.0
SCH_0052,2022,3.0,Male,
SCH_0088,2021,6.0,Female,
SCH_0080,2024,8.0,F,
SCH_0074,2024,3.0,Female,
SCH_0108,2019,,Female,
SCH_0020,2021,11.0,Male,
SCH_0055,2021,,M,
SCH_0043,2021,,Male,
SCH_0031,2023,12.0,Female,
SCH_0059,2022,2.0,Female,
SCH_0095,2019,3.0,M,
SCH_0111,2024,11.0,M,48.0
SCH_0005,2019,9.0,Female,
SCH_0104,2019,3.0,M,64.0
SCH_0031,2020,5.0,M,53.0
SCH_0017,2020,6.0,Female,131.0
SCH_0099,2024,11.0,Female,
SCH_0001,2023,3.0,M,
SCH_0089,2019,4.0,M,70.0
SCH_0046,2019,7.0,Male,58.0
SCH_0021,2020,5.0,Male,105.0
SCH_0087,2022,9.0,Female,
SCH_0119,2023,1.0,Female,88.0
SCH_0068,2023,12.0,M,
SCH_0060,2020,12.0,M,
SCH_0050,2021,1.0,Female,50.0
SCH_0056,2023,9.0,Female,140.0
SCH_0087,2021,8.0,F,122.0
SCH_0082,2024,1.0,M,119.0
SCH_0003,2019,10.0,Male,
SCH_0090,2022,2.0,F,
SCH_0040,2020,6.0,M,
SCH_0071,2022,3.0,M,
SCH_0032,2024,4.0,Female,
SCH_0012,2020,3.0,Male,
SCH_0043,2024,3.0,Female,54.0
SCH_0088,2023,2.0,Male,
SCH_0072,2019,8.0,M,73.0
SCH_0118,2020,1.0,Male,
SCH_0099,2019,7.0,Male,62.0
SCH_0119,2023,,F,61.0
SCH_0097,2024,5.0,M,58.0
SCH_0065,2022,,Male,
SCH_0115,2021,12.0,Female,83.0
SCH_0010,2023,4.0,Male,
SCH_0096,2021,1.0,Female,
SCH_0097,2020,11.0,M,
SCH_0076,2020,7.0,M,139.0
SCH_0117,2021,,Male,
SCH_0108,2020,10.0,Male,68.0
SCH_0111,2024,9.0,F,
SCH_0042,2019,6.0,Female,102.0
SCH_0099,2022,3.0,Female,
SCH_0115,2022,4.0,Female,
SCH_0034,2019,6.0,M,42.0
SCH_0101,2021,1.0,F,
SCH_0039,2022,3.0,Male,
SCH_0098,2023,9.0,F,
SCH_0027,2024,8.0,M,
SCH_0086,2022,12.0,Female,81.0
SCH_0111,2022,7.0,M,24.0
SCH_0061,2023,6.0,Female,
SCH_0038,2024,1.0,M,63.0
SCH_0026,2021,5.0,F,
SCH_0092,2024,3.0,Female,106.0
SCH_0034,2023,1.0,M,
SCH_0106,2022,4.0,Female,
SCH_0069,2019,4.0,F,
SCH_0016,2019,2.0,F,
SCH_0100,2023,4.0,Male,34.0
SCH_0078,2024,6.0,Female,132.0
SCH_0007,2024,12.0,Male,
SCH_0049,2020,3.0,M,
SCH_0068,2022,6.0,F,
SCH_0116,2020,,Female,118.0
SCH_0118,2023,3.0,M,121.0
SCH_0098,2020,2.0,F,21.0
SCH_0062,2020,1.0,M,
SCH_0082,2023,3.0,F,
SCH_0005,2024,10.0,M,91.0
SCH_0016,2019,12.0,M,133.0
SCH_0108,2024,3.0,Male,34.0
SCH_0036,2023,10.0,Male,
SCH_0059,2024,2.0,Male,
SCH_0010,2024,10.0,F,37.0
SCH_0116,2021,4.0,M,77.0
SCH_0005,2021,6.0,Male,
SCH_0108,2020,10.0,Female,121.0
SCH_0083,2022,2.0,Female,
SCH_0062,2024,,F,
SCH_0111,2021,12.0,Female,51.0
SCH_0067,2023,12.0,M,23.0
SCH_0046,2022,12.0,F,
SCH_0049,2024,10.0,Male,
SCH_0068,2024,9.0,M,47.0
SCH_0111,2020,1.0,Male,137.0
SCH_0058,2020,,M,32.0
SCH_0005,2020,3.0,Female,
SCH_0100,2023,1.0,Male,
SCH_0026,2019,6.0,M,
SCH_0019,2020,6.0,M,
SCH_0066,2023,9.0,F,31.0
SCH_0030,2020,1.0,Male,
SCH_0076,2020,10.0,Female,27.0
SCH_0001,2020,6.0,Male,
SCH_0051,2020,3.0,Male,61.0
SCH_0120,2022,,M,64.0
SCH_0107,2020,8.0,Female,118.0
SCH_0002,2024,3.0,M,
SCH_0094,2020,3.0,F,135.0
SCH_0019,2020,10.0,F,
SCH_0035,2023,10.0,M,93.0
SCH_0088,2022,3.0,Female,
SCH_0065,2019,12.0,Female,86.0
SCH_0029,2019,10.0,F,116.0
SCH_0068,2024,10.0,Female,
SCH_0031,2022,7.0,Female,136.0
SCH_0035,2024,6.0,M,
SCH_0010,2021,,F,
SCH_0061,2023,3.0,Female,
SCH_0066,2021,12.0,M,
SCH_0114,2022,2.0,Male,
SCH_0083,2021,1.0,Female,75.0
SCH_0051,2021,4.0,M,106.0
SCH_0020,2019,10.0,M,56.0
SCH_0015,2024,5.0,M,97.0
SCH_0109,2019,8.0,F,
SCH_0101,2021,2.0,M,23.0
SCH_0062,2019,3.0,Male,138.0
SCH_0049,2021,4.0,M,
SCH_0062,2019,8.0,Female,
SCH_0001,2024,4.0,Female,89.0
SCH_0020,2022,7.0,M,
SCH_0017,2019,11.0,Female,
SCH_0001,2023,2.0,Female,23.0
SCH_0097,2024,7.0,M,
SCH_0050,2019,12.0,Male,20.0
SCH_0055,2021,12.0,Male,
SCH_0109,2019,10.0,M,63.0
SCH_0021,2024,9.0,Female,77.0
SCH_0112,2021,,F,112.0
SCH_0064,2019,3.0,M,
SCH_0055,2019,9.0,Male,
SCH_0006,2021,11.0,F,84.0
SCH_0004,2024,,F,58.0
SCH_0090,2019,11.0,F,
SCH_0089,2022,6.0,Female,85.0
SCH_0095,2023,1.0,Male,41.0
SCH_0090,2019,7.0,M,
SCH_0095,2022,2.0,Male,56.0
SCH_0112,2022,2.0,F,
SCH_0085,2023,1.0,Female,
SCH_0039,2022,8.0,F,30.0
SCH_0067,2021,6.0,Male,
SCH_0093,2022,,F,53.0
SCH_0110,2022,3.0,M,71.0
SCH_0117,2022,12.0,F,73.0
SCH_0100,2023,12.0,M,73.0
SCH_0069,2021,2.0,M,
SCH_0033,2023,9.0,Male,
SCH_0047,2020,3.0,Female,104.0
SCH_0115,2019,6.0,Male,
SCH_0024,2020,11.0,Male,52.0
SCH_0004,2023,3.0,Female,43.0
SCH_0079,2024,10.0,M,
SCH_0049,2024,1.0,F,51.0
SCH_0077,2021,3.0,Female,103.0
SCH_0035,2023,6.0,M,109.0
SCH_0026,2020,1.0,M,
SCH_0105,2019,10.0,Male,78.0
SCH_0013,2022,,Female,66.0
SCH_0064,2024,8.0,F,
SCH_0003,2022,3.0,M,55.0
SCH_0110,2021,4.0,Female,
SCH_0085,2023,11.0,M,
SCH_0099,2020,8.0,Male,
SCH_0080,2020,1.0,M,
SCH_0058,2021,4.0,M,84.0
SCH_0070,2024,2.0,Female,
SCH_0073,2022,4.0,M,
SCH_0057,2019,1.0,Male,
SCH_0029,2024,10.0,Male,
SCH_0063,2022,4.0,Male,120.0
SCH_0081,2024,9.0,F,
SCH_0053,2023,4.0,Female,80.0
SCH_0022,2021,10.0,Male,89.0
SCH_0003,2022,10.0,M,31.0
SCH_0046,2020,2.0,Female,
SCH_0105,2023,8.0,Female,55.0
SCH_0008,2021,6.0,F,111.0
SCH_0019,2023,1.0,M,47.0
SCH_0025,2021,,Female,51.0
SCH_0061,2019,,Female,53.0
SCH_0028,2024,4.0,Male,75.0
SCH_0067,2019,12.0,F,
SCH_0090,2021,4.0,Female,
SCH_0077,2022,9.0,F,39.0
SCH_0118,2019,11.0,Male,
SCH_0029,2022,7.0,M,
SCH_0082,2020,7.0,Female,38.0
SCH_0094,2019,6.0,M,
SCH_0032,2020,1.0,Male,
SCH_0108,2020,3.0,F,77.0
SCH_0025,2022,5.0,F,113.0
SCH_0045,2021,10.0,M,
SCH_0078,2021,9.0,F,37.0
SCH_0014,2021,4.0,Male,96.0
SCH_0027,2021,12.0,F,
SCH_0032,2019,2.0,F,140.0
SCH_0119,2022,,F,35.0
SCH_0046,2024,6.0,Male,
SCH_0036,2020,10.0,F,117.0
SCH_0093,2019,2.0,M,
SCH_0106,2024,12.0,Female,
SCH_0106,2024,1.0,F,
SCH_0026,2020,7.0,F,103.0
SCH_0019,2020,7.0,Female,
SCH_0014,2019,8.0,Male,
SCH_0031,2023,1.0,F,54.0
SCH_0032,2022,4.0,Male,60.0
SCH_0011,2024,,M,41.0
SCH_0079,2021,4.0,M,114.0
SCH_0076,2024,6.0,F,122.0
SCH_0001,2020,9.0,Female,73.0
SCH_0019,2024,12.0,Female,
SCH_0004,2019,9.0,Male,
SCH_0033,2021,8.0,Male,
SCH_0067,2021,9.0,Female,
SCH_0019,2022,11.0,F,
SCH_0042,2019,6.0,Female,93.0
SCH_0058,2024,11.0,M,76.0
SCH_0081,2021,1.0,Male,68.0
SCH_0039,2024,3.0,Male,94.0
SCH_0079,2022,10.0,M,80.0
SCH_0059,2023,8.0,Male,
SCH_0021,2024,7.0,Male,
SCH_0040,2021,2.0,Male,
SCH_0103,2023,7.0,Female,22.0
SCH_0086,2019,2.0,M,117.0
SCH_0051,2023,12.0,M,130.0
SCH_0105,2024,5.0,Male,83.0
SCH_0053,2024,7.0,F,
SCH_0027,2023,11.0,F,
SCH_0092,2023,11.0,Female,139.0
SCH_0071,2021,3.0,M,108.0
SCH_0048,2020,3.0,M,67.0
SCH_0001,2021,9.0,Male,53.0
SCH_0115,2019,1.0,Male,
SCH_0105,2022,12.0,Male,134.0
SCH_0027,2020,12.0,F,27.0
SCH_0097,2020,4.0,Male,
SCH_0063,2020,7.0,Male,
SCH_0074,2019,1.0,M,125.0
SCH_0074,2019,8.0,F,129.0
SCH_0064,2019,,M,23.0
SCH_0002,2021,6.0,F,
SCH_0076,2021,1.0,M,
SCH_0004,2020,3.0,Male,
SCH_0114,2022,3.0,F,56.0
SCH_0117,2023,5.0,Male,38.0
SCH_0063,2021,9.0,Female,
SCH_0012,2024,12.0,F,53.0
SCH_0028,2020,3.0,Male,38.0
SCH_0025,2023,12.0,F,95.0
SCH_0087,2019,4.0,Male,43.0
SCH_0048,2023,,F,72.0
SCH_0056,2019,2.0,Male,110.0
SCH_0101,2022,7.0,M,
SCH_0044,2020,2.0,Male,66.0
SCH_0016,2023,3.0,F,47.0
SCH_0007,2022,11.0,Female,121.0
SCH_0071,2020,7.0,M,
SCH_0070,2021,,Male,133.0
SCH_0034,2024,8.0,Female,
SCH_0055,2020,11.0,Female,
SCH_0111,2019,2.0,Female,55.0
SCH_0082,2019,4.0,Male,
SCH_0047,2022,1.0,M,
SCH_0104,2020,2.0,M,78.0
SCH_0031,2023,5.0,Male,
SCH_0065,2020,5.0,M,
SCH_0005,2021,10.0,F,
SCH_0025,2023,12.0,Male,74.0
SCH_0039,2024,6.0,Female,73.0
SCH_0030,2021,2.0,F,46.0
SCH_0101,2021,6.0,F,
SCH_0110,2021,3.0,M,
SCH_0001,2022,,Female,124.0
SCH_0092,2021,1.0,M,28.0
SCH_0087,2024,7.0,Male,
SCH_0030,2020,5.0,Female,
SCH_0113,2024,7.0,Male,105.0
SCH_0037,2020,9.0,F,140.0
SCH_0077,2020,3.0,Male,
SCH_0065,2024,9.0,M,46.0
SCH_0102,2023,10.0,M,131.0
SCH_0088,2023,9.0,Male,137.0
SCH_0057,2023,2.0,Female,51.0
SCH_0093,2022,8.0,F,67.0
SCH_0031,2019,6.0,Female,63.0
SCH_0007,2022,9.0,M,
SCH_0007,2021,8.0,F,
SCH_0098,2024,12.0,Male,
SCH_0047,2022,12.0,M,59.0
SCH_0107,2019,3.0,Male,93.0
SCH_0008,2021,4.0,M,
SCH_0105,2021,12.0,Male,42.0
SCH_0001,2020,6.0,F,80.0
SCH_0008,2020,5.0,F,
SCH_0079,2022,6.0,M,
SCH_0091,2023,11.0,Male,25.0
SCH_0087,2023,11.0,F,
SCH_0082,2024,12.0,M,33.0
SCH_0087,2023,6.0,F,
SCH_0044,2022,3.0,Female,138.0
SCH_0117,2020,11.0,Male,32.0
SCH_0030,2022,11.0,F,
SCH_0116,2024,10.0,Male,50.0
SCH_0011,2022,12.0,Male,108.0
SCH_0005,2020,3.0,M,50.0
SCH_0070,2024,1.0,F,36.0
SCH_0097,2024,10.0,Female,
SCH_0033,2022,4.0,F,96.0
SCH_0023,2022,8.0,M,
SCH_0072,2021,1.0,F,
SCH_0053,2023,3.0,Male,
SCH_0021,2019,12.0,M,67.0
SCH_0009,2023,7.0,Female,128.0
SCH_0001,2022,1.0,M,
SCH_0028,2020,,Male,
SCH_0041,2024,9.0,Male,40.0
SCH_0088,2023,6.0,Female,
SCH_0001,2021,5.0,M,97.0
SCH_0084,2024,5.0,F,59.0
SCH_0006,2020,6.0,Male,
SCH_0028,2023,9.0,Female,
SCH_0021,2020,2.0,F,
SCH_0021,2022,3.0,Female,
SCH_0028,2024,1.0,Male,
SCH_0019,2019,1.0,M,
SCH_0103,2020,3.0,Male,83.0
SCH_0108,2019,5.0,M,56.0
SCH_0057,2019,6.0,F,69.0
SCH_0068,2020,2.0,F,78.0
SCH_0030,2020,11.0,Male,
SCH_0089,2023,3.0,M,100.0
SCH_0078,2022,8.0,M,117.0
SCH_0073,2021,4.0,M,
SCH_0027,2020,7.0,Male,135.0
SCH_0040,2022,3.0,Male,23.0
SCH_0020,2022,4.0,F,47.0
SCH_0083,2023,2.0,M,24.0
SCH_0035,2022,6.0,Female,24.0
SCH_0027,2020,10.0,Female,78.0
SCH_0006,2022,4.0,Male,126.0
SCH_0004,2022,8.0,M,
SCH_0048,2024,,Male,86.0
SCH_0112,2020,4.0,Female,
SCH_0039,2024,6.0,Female,113.0
SCH_0022,2019,5.0,Male,95.0
SCH_0025,2021,7.0,F,
SCH_0006,2020,1.0,Male,77.0
SCH_0004,2019,6.0,Male,
SCH_0034,2023,3.0,F,82.0
SCH_0104,2021,5.0,Male,
SCH_0085,2022,,Female,131.0
SCH_0079,2020,2.0,M,
SCH_0041,2023,6.0,M,107.0
SCH_0028,2019,12.0,M,
SCH_0006,2021,7.0,Male,
SCH_0104,2023,7.0,Female,
SCH_0114,2020,,F,
SCH_0006,2020,7.0,Female,26.0
SCH_0097,2019,6.0,Female,
SCH_0041,2022,1.0,F,
SCH_0026,2019,3.0,Male,125.0
SCH_0115,2021,5.0,M,31.0
SCH_0068,2023,3.0,M,
SCH_0016,2023,3.0,F,
SCH_0024,2021,2.0,M,99.0
SCH_0109,2023,1.0,F,
SCH_0081,2020,1.0,F,138.0
SCH_0015,2020,7.0,F,
SCH_0043,2022,12.0,Male,77.0
SCH_0039,2020,2.0,M,
SCH_0034,2019,6.0,M,111.0
SCH_0079,2023,10.0,Male,129.0
SCH_0026,2020,1.0,M,78.0
SCH_0092,2022,9.0,Male,102.0
SCH_0116,2020,12.0,Male,70.0
SCH_0073,2023,5.0,Male,
SCH_0052,2020,10.0,Male,40.0
SCH_0043,2021,12.0,Male,
SCH_0001,2019,8.0,Male,47.0
SCH_0062,2020,,Male,
SCH_0079,2020,4.0,Male,
SCH_0040,2020,8.0,Female,44.0
SCH_0069,2024,1.0,Male,
SCH_0057,2022,5.0,F,
SCH_0105,2024,4.0,F,137.0
SCH_0007,2022,7.0,Female,
SCH_0078,2022,1.0,M,
SCH_0060,2019,10.0,F,73.0
SCH_0114,2023,11.0,F,50.0
SCH_0105,2022,9.0,Male,
SCH_0087,2024,9.0,M,
SCH_0114,2023,9.0,Male,
SCH_0026,2024,,Female,
SCH_0058,2020,11.0,F,
SCH_0112,2019,11.0,M,
SCH_0019,2021,7.0,Male,
SCH_0110,2024,3.0,Female,48.0
SCH_0051,2022,9.0,M,26.0
SCH_0022,2022,3.0,M,102.0
SCH_0068,2022,11.0,M,105.0
SCH_0054,2024,2.0,Female,75.0
SCH_0001,2022,8.0,Female,
SCH_0014,2020,11.0,Female,
SCH_0022,2020,12.0,M,
SCH_0088,2020,11.0,Female,
SCH_0018,2024,4.0,Female,70.0
SCH_0093,2022,1.0,Male,61.0
SCH_0016,2024,7.0,Female,
SCH_0054,2023,6.0,Female,48.0
SCH_0012,2021,4.0,Female,
SCH_0100,2022,4.0,Female,50.0
SCH_0069,2019,5.0,Female,
SCH_0093,2021,5.0,Female,108.0
SCH_0072,2021,11.0,M,
SCH_0010,2022,2.0,M,
SCH_0045,2020,11.0,Female,71.0
SCH_0019,2022,4.0,Male,94.0
SCH_0048,2023,8.0,M,41.0
SCH_0029,2020,12.0,Male,
SCH_0102,2021,5.0,M,
SCH_0036,2021,6.0,F,
SCH_0071,2022,5.0,M,
SCH_0081,2020,7.0,Male,25.0
SCH_0052,2023,4.0,F,
SCH_0016,2019,7.0,F,
SCH_0015,2021,1.0,F,103.0
SCH_0045,2019,9.0,Male,
SCH_0056,2022,4.0,M,134.0
SCH_0020,2021,11.0,Female,
SCH_0117,2024,1.0,M,31.0
SCH_0024,2024,8.0,Male,
SCH_0117,2022,2.0,Male,118.0
SCH_0099,2023,12.0,M,92.0
SCH_0083,2023,12.0,M,
SCH_0066,2019,12.0,M,
SCH_0111,2021,5.0,Female,
SCH_0007,2024,12.0,F,109.0
SCH_0049,2020,6.0,Female,31.0
SCH_0077,2020,1.0,Male,73.0
SCH_0017,2020,,M,
SCH_0030,2019,1.0,M,
SCH_0032,2020,,F,
SCH_0005,2023,4.0,M,
SCH_0078,2024,11.0,M,
SCH_0087,2024,10.0,M,
SCH_0078,2019,1.0,F,
SCH_0092,2020,8.0,Female,
SCH_0109,2021,11.0,Female,
SCH_0071,2019,6.0,M,101.0
SCH_0036,2022,3.0,Male,
SCH_0026,2021,5.0,Male,
SCH_0032,2023,3.0,Female,110.0
SCH_0027,2023,10.0,M,65.0
SCH_0009,2023,12.0,F,75.0
SCH_0045,2020,10.0,Female,28.0
SCH_0036,2024,,Female,
SCH_0074,2022,7.0,Female,75.0
SCH_0111,2024,8.0,Female,99.0
SCH_0057,2019,5.0,Male,
SCH_0100,2021,11.0,M,138.0
SCH_0072,2019,3.0,Male,82.0
SCH_0005,2019,4.0,F,
SCH_0097,2019,5.0,Female,138.0
SCH_0085,2019,5.0,Male,
SCH_0094,2020,1.0,Male,49.0
SCH_0018,2024,1.0,M,
SCH_0089,2019,9.0,F,104.0
SCH_0007,2022,4.0,M,69.0
SCH_0101,2024,11.0,F,42.0
SCH_0112,2019,10.0,M,
SCH_0048,2020,12.0,M,
SCH_0075,2019,8.0,M,
SCH_0041,2022,1.0,Male,109.0
SCH_0076,2019,5.0,Female,
SCH_0047,2020,2.0,M,93.0
SCH_0096,2023,10.0,Female,35.0
SCH_0092,2023,11.0,Female,137.0
SCH_0075,2021,12.0,Male,54.0
SCH_0004,2019,12.0,Female,
SCH_0014,2020,10.0,M,68.0
SCH_0030,2019,5.0,Male,138.0
SCH_0117,2023,12.0,Male,
SCH_0047,2022,7.0,Female,54.0
SCH_0033,2023,3.0,M,112.0
SCH_0010,2021,7.0,F,
SCH_0011,2023,10.0,Female,
SCH_0112,2023,8.0,Male,
SCH_0112,2020,,Male,
SCH_0114,2021,,Female,101.0
SCH_0010,2022,12.0,Female,52.0
SCH_0118,2022,6.0,Male,
SCH_0109,2022,10.0,Female,126.0
SCH_0036,2022,8.0,Male,
SCH_0071,2022,8.0,Male,
SCH_0041,2021,2.0,Male,119.0
SCH_0010,2020,4.0,Female,62.0
SCH_0074,2023,,Male,
SCH_0026,2024,1.0,F,113.0
